book_order,book,chapter,verse,reference,syriac
1,Joshua,2,10,Joshua 2:10,ארי שמענא ית דיבש יי ית מי ימא דסוף מן קדמיכון במפקכון ממצרים ודי עבדתון לתרין מלכי אמוראה די בעברא דירדנא לסיחון ולעוג די גמרתון יתהון:
1,Joshua,2,11,Joshua 2:11,ושמענא ואתמסי לבנא ולא אשתארת עוד רוחא באנש מן קדמיכון ארי יי אלהכון הוא אלהא דשכינתיה בשמיא מלעילא ושליט על ארעא מלרע:
1,Joshua,2,12,Joshua 2:12,וכען קיימו כען לי במימרא דיי ארי עבדית עמכון טיבו ותעבדון אף אתון עם בית אבא טיבו ותתנון לי את דקשוט:
1,Joshua,2,13,Joshua 2:13,ותיחון ית אבא וית אמא וית אחי וית אחתי וית כל דילהון ותשזבון ית נפשתנא ממותא:
1,Joshua,2,14,Joshua 2:14,ואמרו לה גבריא נפשנא מסירן חלף נפשתיכון לממת אם לא תחוון ית פתגמנא דין ויהי כד יתן יי לנא ית ארעא ונעבד עמך טיבו וקשוט:
1,Joshua,2,15,Joshua 2:15,ושלשלתנון באטונא מן חרכא ארי ביתה בכותל שורא ובשורא היא יתבה:
1,Joshua,2,16,Joshua 2:16,ואמרת להון לטורא אזילו דלמא יערעון בכון רדפיא ותטמרון תמן תלתא יומין עד דיתובון רדפיא ובתר כן תהכון לאורחתכון:
1,Joshua,2,17,Joshua 2:17,ואמרו לה גבריא זכאין אנחנא ממומתך הדא דקימת עלנא:
1,Joshua,2,18,Joshua 2:18,הא אנחנא עלין בארעא ית תורא דחוט זהוריתא הדין תקטרי בחרכא דשלשלתנא ביה וית אבוך וית אמך וית אחיכי וית כל בית אבוך תכנשין לותיך לביתא:
1,Joshua,2,19,Joshua 2:19,ויהי כל דיפוק בר מדשי ביתך לברא חובת קטוליה ברישיה ואנחנא זכאין וכל די יהי עמך בביתא חובת קטוליה ברישנא אם יד אנש תהי ביה:
1,Joshua,2,20,Joshua 2:20,ואם תחוין ית פתגמנא דין ונהי זכאין ממומתיך דקיימת עלנא:
1,Joshua,2,21,Joshua 2:21,ואמרת כפתגמיכון כן הוא ושלחתנון ואזלו וקטרת ית תורא דזהוריתא בחרכא:
1,Joshua,2,22,Joshua 2:22,ואזלו ועלו לטורא ויתבו תמן תלתא יומין עד דתבו רדפיא ובעו רדפיא בכל ארחא ולא אשכחו:
1,Joshua,2,23,Joshua 2:23,ותבו תרין גברין ונחיתו מן טורא ועברו ואתו לות יהושע בר נון ואשתעיאו ליה ית כל דערעא יתהון:
1,Joshua,2,24,Joshua 2:24,ואמרו ליהושע ארי מסר יי בידנא ית כל ארעא ואף אתברו כל יתבי ארעא מן קדמנא:
1,Joshua,3,1,Joshua 3:1,ואקדים יהושע בצפרא ונטלו משטין ואתו עד ירדנא הוא וכל בני ישראל ובתו תמן קדם יעברון:
1,Joshua,3,2,Joshua 3:2,והוה מסוף תלתא יומין ועברו סרכיא בגו משריתא:
1,Joshua,3,3,Joshua 3:3,ופקידו ית עמא למימר במחזיכון ית ארון קימא דיי אלהכון וכהניא לואי נטלין יתיה ואתון תטלון מאתריכון ותהכון בתרוהי:
1,Joshua,3,4,Joshua 3:4,ברם רחיק יהי ביניכון ובינוהי כתרין אלפין אמין במשחתא לא תקרבון לותיה בדיל דתידעון ית אורחא די תהכון בה ארי לא עברתון באורחא מאתמלי ומדקמוהי:
1,Joshua,3,5,Joshua 3:5,ואמר יהושע לעמא אזדמנו ארי מחר יעבד יי ביניכון פרישן:
1,Joshua,3,6,Joshua 3:6,ואמר יהושע לכהניא למימר טולו ית ארון קימא ועברו קדם עמא ונטלו ית ארונא דקימא ואזלו קדם עמא:
1,Joshua,3,7,Joshua 3:7,ואמר יי ליהושע יומא הדין אשרי לרביותך בעיני כל ישראל דידעין ארי במא דהוה מימרי בסעדיה דמשה כן יהי מימרי בסעדך:
1,Joshua,3,8,Joshua 3:8,ואת תפקד ית כהניא נטלי ארונא דקימא למימר כממטיכון עד קצת מי ירדנא בירדנא תקומון:
1,Joshua,3,9,Joshua 3:9,ואמר יהושע לבני ישראל אתקריבו הלכא ושמעו ית פתגמיא דיי אלהכון:
1,Joshua,3,10,Joshua 3:10,ואמר יהושע בדא תדעון ארי אלה קים אתרעי לאשראה שכנתיה ביניכון ותרכא יתרך מן קדמיכון ית כנענאי וית חתאי וית חואי וית פריזאי וית גרגשאי ואמוראי ויבוסאי:
1,Joshua,3,11,Joshua 3:11,הא ארון קימא דרבון כל ארעא עבר קדמיכון בירדנא:
1,Joshua,3,12,Joshua 3:12,וכען דברו לכון תרי עסר גברין משבטיא דישראל גברא חד גברא חד לשבטא:
1,Joshua,3,13,Joshua 3:13,ויהי כמנח פרסת רגלי כהניא נטלי ארונא דיי רבון כל ארעא במי ירדנא מי ירדנא יפסקון מיא דנחתין מלעילא ויקומון רוקבא חד:
1,Joshua,3,14,Joshua 3:14,והוה כד נטלו עמא מקרויהון למעבר ית ירדנא וכהניא נטלי ארונא דקימא קדם עמא:
1,Joshua,3,15,Joshua 3:15,וכממטי נטלי ארונא עד ירדנא ורגלי כהניא נטלי ארונא טבילא בקצת מיא וירדנא מלי על כל כפוהי כל יומי חצדא:
1,Joshua,3,16,Joshua 3:16,וקמו מיא דנחתין מלעילא קמו רוקבא חד רחיקין לחדא מאדם קרתא דבסטר צרתן ודנחתין לימא דמישרא לימא דמלחא שלימו פסקו ועמא עברו לקביל יריחו:
1,Joshua,3,17,Joshua 3:17,וקמו כהניא נטלי ארון קימא דיי ביבשתא בגו ירדנא מתקניא וכל ישראל עברין ביבשתא עד דשלימו כל עמא למעבר ית ירדנא:
1,Joshua,4,1,Joshua 4:1,והוה כד שלימו כל עמא למעבר ית ירדנא ואמר יי ליהושע למימר:
1,Joshua,4,2,Joshua 4:2,דברו לכון מן עמא תרי עסר גברין גברא חד גברא חד משבטא:
1,Joshua,4,3,Joshua 4:3,ופקידו יתהון למימר טולו לכון מכא מגו ירדנא מאתר מיקם רגלי כהניא מתקניא תרתי עסרי אבניא ותעברנון יתהון עמכון ותחתון יתהון בבית מבתא דתביתון ביה בליליא:
1,Joshua,4,4,Joshua 4:4,וקרא יהושע לתרי עסר גברא דאתקין מבני ישראל גברא חד גברא חד משבטא:
1,Joshua,4,5,Joshua 4:5,ואמר להון יהושע עברו קדם ארונא דיי אלהכון לגו ירדנא וארימו לכון גבר אבנא חדה על כתפיה למנין שבטיא דבני ישראל:
1,Joshua,4,6,Joshua 4:6,בדיל דתהי דא את בינכון ארי ישאלין בניכון מחר למימר מא אבניא האלין לכון:
1,Joshua,4,7,Joshua 4:7,ותימרון להון די פסקו מי ירדנא מן קדם ארון קימא דיי במעבריה בירדנא פסקו מי ירדנא ויהוין אבניא האלין לדכרנא לבני ישראל עד עלמא:
1,Joshua,4,8,Joshua 4:8,ועבדו כן בני ישראל כמא די פקד יהושע ונטלו תרתא עשרי אבניא מגו ירדנא כמא דמליל יי עם יהושע למנין שבטיא דבני ישראל ואעברונון עמהון לבית מבתא ואצנעונון תמן:
1,Joshua,4,9,Joshua 4:9,ותרתא עשרי אבניא אקים יהושע בגו ירדנא באתר מיקם רגלי כהניא נטלי ארונא דקימא והוו תמן עד יומא הדין:
1,Joshua,4,10,Joshua 4:10,וכהניא נטלי ארונא קימין בגו ירדנא עד דשלים כל פתגמא דפקיד יי ית יהושע למללא עם עמא ככל דפקיד משה ית יהושע ואוחיאו עמא ועברו:
1,Joshua,4,11,Joshua 4:11,והוה כד שלים כל עמא למעבר ועבר ארונא דיי וכהניא קדם עמא:
1,Joshua,4,12,Joshua 4:12,ועברו בני ראובן ובני גד ופלגות שבטא דמנשה מזרזין קדם בני ישראל כמא דמליל עמהון משה:
1,Joshua,4,13,Joshua 4:13,כארבעין אלפין מזרזי חילא עברו קדם עמא דיי לקרבא למשרי יריחו:
1,Joshua,4,14,Joshua 4:14,ביומא ההוא רבי יי ית יהושע בעיני כל ישראל ודחילו מניה כמא דהוו דחלין מן משה כל יומי חיוהי:
1,Joshua,4,15,Joshua 4:15,ואמר יי ליהושע למימר:
1,Joshua,4,16,Joshua 4:16,פקיד ית כהניא נטלי ארונא דסהדותא ויסקון מן ירדנא:
1,Joshua,4,17,Joshua 4:17,ופקיד יהושע ית כהניה למימר סקו מן ירדנא:
1,Joshua,4,18,Joshua 4:18,והוה כד בעו למסק כהניא נטלי ארון קימא דיי מגו ירדנא אתנגידא פרסת רגלי כהניא ונחא על יבשתא ותבו מי ירדנא לאתריהון ואזלו כמאתמלי ומדקדמוהי על כל כפוהי:
1,Joshua,4,19,Joshua 4:19,ועמא סליקו מן ירדנא בעשרא לירחא קדמאה ושרו בגלגלא בסיפי מדנח יריחו:
1,Joshua,4,20,Joshua 4:20,וית תרתא עשרי אבניא האלין דנסיבו מן ירדנא אקים יהושע בגלגלא:
1,Joshua,4,21,Joshua 4:21,ואמר לבני ישראל למימר דישאלון בניכון מחר ית אבהתהון למימר מה אבניא האלין:
1,Joshua,4,22,Joshua 4:22,ותהודעון ית בניכון למימר ביבשתא עבר ישראל ית ירדנא הדין:
1,Joshua,4,23,Joshua 4:23,דיבש יי אלהכון ית מי ירדנא מן קדמיכון עד דעברתון כמא דעבד יי אלהכון לימא דסוף די יבש מן קדמנא עד דעברנא:
1,Joshua,4,24,Joshua 4:24,בדיל דידעון כל עממי ארעא ית גבורתא דיי ארי תקיפה היא בדיל דתדחלון ית יי אלהכון כל יומיא:
1,Joshua,5,1,Joshua 5:1,והוה כד שמעו כל מלכי אמוראי די בעברא דירדנא מערבא וכל מלכי כנענאה די על ימא ית דיבש יי ית מי ירדנא מן קדם בני ישראל עד דעברו ואתמסי לבהון ולא אשתארת בהון עוד רוח מן קדם בני ישראל:
1,Joshua,5,2,Joshua 5:2,בעידנא ההיא אמר יי ליהושע עבד לך אזמלון חריפין ותוב גזר ית בני ישראל תנינות:
1,Joshua,5,3,Joshua 5:3,ועבד ליה יהושע אזמלון חריפין וגזר ית בני ישראל בגבעתא וקרא ליה גבעת ערלתא:
1,Joshua,5,4,Joshua 5:4,ודין פתגמא די גזר יהושע כל עמא דנפק ממצרים דכריא כל גברי מגיחי קרבא מיתו במדברא באורחא במפקהון ממצרים:
1,Joshua,5,5,Joshua 5:5,ארי גזירין הוו כל עמא די נפקו וכל עמא דאתילידו במדברא בארחא במפקהון ממצרים לא גזרו:
1,Joshua,5,6,Joshua 5:6,ארי ארבעין שנין הליכו בני ישראל במדברא עד דסף כל עמא גברי מגיחי קרבא דנפקו ממצרים דלא קבילו למימרא דיי דקים יי להון בדיל דלא לאחזיותהון ית ארעא דקים יי לאבהתהון למתן לנא ארעא עבדא חלב ודבש:
1,Joshua,5,7,Joshua 5:7,וית בניהון דקמו בתריהון יתהון גזר יהושע ארי ערלין הוו ארי לא גזרו יתהון בארחא:
1,Joshua,5,8,Joshua 5:8,והוה כד שלימו כל עמא למגזר ויתבו באתריהון במשריתא עד דאתסיאו:
1,Joshua,5,9,Joshua 5:9,ואמר יי ליהושע יומא דין אעדית ית חיסודי מצראי מן קדמיכון וקרא שמא דאתרא ההוא גלגלא עד יומא הדין:
1,Joshua,5,10,Joshua 5:10,ושרו בני ישראל בגלגלא ועבדו ית פסחא בארבעת עשרא יומא לירחא ברמשא במישרי יריחו:
1,Joshua,5,11,Joshua 5:11,ואכלו מעבורא דארעא מבתר פסחא פטיר וקלי בכרן יומא הדין:
1,Joshua,5,12,Joshua 5:12,ופסק מנא מיומא דבתרוהי במיכלהון מעיבורא דארעא ולא הוה עוד לבני ישראל מנא ואכלו מעללת ארעא דכנען בשתא ההיא:
1,Joshua,5,13,Joshua 5:13,והוה כד הוה יהושע ביריחו וזקף עינוהי וחזא והא גברא קאים לקבליה וחרביה שליפא בידיה ואזל יהושע לותיה ואמר ליה הלמסעדנא אתיתא אם לבעלי דבבנא:
1,Joshua,5,14,Joshua 5:14,ואמר לא ארי אנא מלאך שליח מן קדם יי כען אתיתי ונפל יהושע על אפוהי על ארעא וסגיד ואמר ליה מה רבוני ממליל עם עבדיה:
1,Joshua,5,15,Joshua 5:15,ואמר מלאכה דשליח מן קדם יי ליהושע שרי סינך מעל רגלך ארי אתרא די את קאים עלוהי קדישא הוא ועבד יהושע כן:
1,Joshua,6,1,Joshua 6:1,ויריחו אחידא הות בדשין דפרזלא ומתקפא בעברין דנחש מן קדם בני ישראל לית דנפק מנה למעבד קרבא ולית דעלל בגוה למשאל בשלמא:
1,Joshua,6,2,Joshua 6:2,ואמר יי ליהושיע חזי דמסרית בידך ית יריחו וית מלכה גברי חילא:
1,Joshua,6,3,Joshua 6:3,ותסחרון ית קרתא כל גברי עבדי קרבא אקיף ית קרתא זמנא חדא כדין תעבד שיתא יומין:
1,Joshua,6,4,Joshua 6:4,ושבעא כהניא יסבון שבעא שופריא דקרן דכריא קדם ארונא וביומא שביעאה תסחרון ית קרתא שבע זמנין וכהניא יתקעון בשופריא:
1,Joshua,6,5,Joshua 6:5,ויהי במיגד בקרן דכריא במשמעכון ית קל שופרא ייבבון כל עמא יבבא רבא ויפול שורא דקרתא ויתבלע תחותה ויסקון עמא גבר לקבליה:
1,Joshua,6,6,Joshua 6:6,וקרא יהושע בר נון לכהניא ואמר להון טולו ית ארון קימא דיי ושבעא כהניא יטלון שבעא שופריא דקרן דכריא קדם ארונא דיי:
1,Joshua,6,7,Joshua 6:7,ואמר לעמא עברו ואקיפו ית קרתא ומזרזי חילא יעברון קדם ארונא דיי:
1,Joshua,6,8,Joshua 6:8,והוה כד אמר יהושע לעמא ושבעא כהניא נסבין שבעא שופריא דקרן דכריא קדם ארונא דיי עברין ותקעין בשופריא וארון קימא דיי אזיל בתריהון:
1,Joshua,6,9,Joshua 6:9,ומזרזי חילא אזלן קדם כהניא תקעי שופריא ושבטא דבית דן אזל בתר ארונא וכהניא אזלין ותקעון בשופריא:
1,Joshua,6,10,Joshua 6:10,וית עמא פקיד יהושע למימר לא תיבבון ולא תשמעון ית קלכון ולא יפוק מפומכון פתגמא עד יומא דאימר לכון יביבו ותיבבון:
1,Joshua,6,11,Joshua 6:11,ואסחר ארונא דיי ית קרתא אקיף זמנא חדא ועלו במשריתא ובתו במשריתא:
1,Joshua,6,12,Joshua 6:12,ואקדים יהושע בצפרא ונטלו כהניא ית ארונא דיי:
1,Joshua,6,13,Joshua 6:13,ושבעא כהניא נסיבו שבעא שופריא דקרן דכריא קדם ארונא דיי אזלין מיזל ותקעין בשופריא ומזרזי חילא אזלין קדמיהון ושבטא דבית דן אזיל בתר ארונא דיי וכהניא אזלין ותקעין בשופריא:
1,Joshua,6,14,Joshua 6:14,ואסחרו ית קרתא ביומא תנינא זמנא חדא ותבו למשריתא כדין עבדו שתא יומין:
1,Joshua,6,15,Joshua 6:15,והוה ביומא שביעאה ואקדימו כמיסק צפרא ואסחרו ית קרתא כהלכתא הדין שבע זמנין לחוד ביומא ההוא אקיפו ית קרתא שבע זמנין:
1,Joshua,6,16,Joshua 6:16,והוה בזמנא שביעיתא תקעו כהניא בשופריא ואמר יהושע לעמא יביבו ארי יהב יי לכון ית קרתא:
1,Joshua,6,17,Joshua 6:17,ותהי קרתא חרמא היא וכל דבה קדם יי לחוד רחב פונדקיתא תחי היא וכל דעמה בביתא ארי אטמרת ית אזגדיא די שלחנא:
1,Joshua,6,18,Joshua 6:18,ולחוד אתון אסתמרו מן חרמא דלמא תחרמון ותסבון מן חרמא ותשוון ית משריתא דישראל לחרמא ותעכרון יתיה:
1,Joshua,6,19,Joshua 6:19,וכל כספא ודהבא ומני נחשא וברזלא קודשא אינון קדם יי לאוצר בית מקדשא דיי יתעלון:
1,Joshua,6,20,Joshua 6:20,ויביבו עמא ותקעו בשופריא והוה כד שמע עמא ית קל שפרא ויביבו עמא יבבא רבא ונפל שורא דקרתא ואתבלע תחותוהי וסליק עמא לקרתא גבר לקבליה וכבשו ית קרתא:
1,Joshua,6,21,Joshua 6:21,וגמרו ית כל דבקרתא מגבר ועד אתא מעולימא ועד סבא ועד תור ואמר וחמר לפתגם דחרב:
1,Joshua,6,22,Joshua 6:22,ולתרין גבריא דאלילו ית ארעא אמר יהושע עלו לבית אתתא פונדקיתא ואפיקו מתמן ית אתתא וית כל די לה כמא דקימתון לה:
1,Joshua,6,23,Joshua 6:23,ועלו עולמיא מאלליא ואפיקו ית רחב וית אבוהא וית אמה וית אחוהא וית כל די לה וית כל זרעיתהא אפיקו ואשרונון מברא למשריתא דישראל:
1,Joshua,6,24,Joshua 6:24,וקרתא אוקידו בנורא וכל די בה לחוד כספא ודהבא ומאני נחשא וברזלא יהבו באוצר בית מקדשא דיי:
1,Joshua,6,25,Joshua 6:25,וית רחב פונדקיתא וית בית אבוהא וית כל די לה קים יהושע ויתיבת בגו ישראל עד יומא הדין ארי אטמרת ית אזגדיא דשלח יהושע לאללא ית ארעא:
1,Joshua,6,26,Joshua 6:26,ואומי יהושע בעידנא ההיא למימר ליט גברא קדם יי דיקום ויבני ית קרתא הדא ית יריחו בבכוריה ישכללינה ובזעיר בנוהי יקים דשהא:
1,Joshua,6,27,Joshua 6:27,והוה מימרא דיי בסעדיה דיהושע והוה שמעיה סגי בכל ארעא:
1,Joshua,7,1,Joshua 7:1,ושקרו בני ישראל שקר בחרמא ונסיב עכן בר כרמי בר זבדי בר זרח לשבטא דיהודה מן חרמא ותקיף רוגזא דיי בבני ישראל:
1,Joshua,7,2,Joshua 7:2,ושלח יהושע גברין מיריחו לעי דעם בית און ממדנח לבית אל ואמר להון למימר סקו ואלילו ית ארעא וסליקו גבריא ואלילו ית עי:
1,Joshua,7,3,Joshua 7:3,ותבו לות יהושע ואמרו ליה לא יסק כל עמא כתרין אלפין גברא או כתלתא אלפין גברא יסקון וימחון ית עי לא תרגיש לתמן ית כל עמא ארי זעירין אינון:
1,Joshua,7,4,Joshua 7:4,וסליקו מן עמא לתמן כתלתא אלפין גברא ואפיכו קדם אנשי עי:
1,Joshua,7,5,Joshua 7:5,וקטלו מנהון אנשי עי כתלתין ושתא גברא ורדפונון קדם תרעא עד דתברונון ומחונון במחתנא ואתמסי לבא דעמא והוה למיא:
1,Joshua,7,6,Joshua 7:6,ובזע יהושע לבושוהי ונפל על אפוהי על ארעא קדם ארונא דיי עד רמשא הוא וסבי ישראל ואסיקו עפרא על רישיהון:
1,Joshua,7,7,Joshua 7:7,ואמר יהושע קביל בעותי יי אלהים למא אעברתא אעברא ית עמא הדין ית ירדנא לממסר יתנא בידא דאמוראה לאובדותנא ולוי פון דשרינא ויתיבנא בעברא דירדנא:
1,Joshua,7,8,Joshua 7:8,בבעו אדני מה אימר בתר דאחזרו ישראל קדלהון למהפך קדם בעלי דבביהון:
1,Joshua,7,9,Joshua 7:9,וישמעון כנענאי וכל יתבי ארעא ויסתחרון עלנא וישצון ית שמנא מן ארעא ומה תעבד בדיל שמך רבא:
1,Joshua,7,10,Joshua 7:10,ואמר יי ליהושע קום לך למה דנן את רמי על אפך:
1,Joshua,7,11,Joshua 7:11,חטא ישראל ואף עברו על קימי דפקדית יתהון ואף נסיבו מן חרמא ואף גנבו ואף כדיבו ואף שויאו במניהון:
1,Joshua,7,12,Joshua 7:12,ולא יכלון בני ישראל למקם קדם בעלי דבביהון קדלהון יחזרון למיפך קדם בעלי דבביהון ארי הוו לחרמא לא אוסיף למהוי מימרי בסעדכון אם לא תשיצון חרמא מבניכון:
1,Joshua,7,13,Joshua 7:13,קום זמן ית עמא ותימר אזדמנו למחר ארי כדנן אמר יי אלהא דישראל חרמא בינך ישראל לא תכול למיקם קדם בעלי דבבך עד דתעדון חרמא מביניכון:
1,Joshua,7,14,Joshua 7:14,ותתקרבון בצפרא לשבטיכון ויהי שבטא דיתאחד מן קדם יי יקרב לזרעין וזרעיתא דיתאחד מן קדם יי תקרב לבתין וביתא דיתאחד מן קדם יי יתקרב לגבריא:
1,Joshua,7,15,Joshua 7:15,ויהי דיתאחד בחרמא יתוקד בנורא יתיה וכל די ליה ארי עבר על קימא דיי וארי עבד דלא כשר בישראל:
1,Joshua,7,16,Joshua 7:16,ואקדם יהושע בצפרא וקריב ית ישראל לשבטוהי ואתאחד שבטא דבית יהודה:
1,Joshua,7,17,Joshua 7:17,וקריב ית זרעית יהודה ואחד ית זרעית זרח וקריב ית זרעית זרח לגבריא ואתאחד זבדי:
1,Joshua,7,18,Joshua 7:18,וקריב ית ביתיה לגבריא ואתאחד עכן בר כרמי בר זבדי בר זרח לשבטא דיהודא:
1,Joshua,7,19,Joshua 7:19,ואמר יהושע לעכן ברי שוי כען יקרא קדם יי אלהא דישראל והב קדמוהי הודאה וחוי כען לי מה עבדתא לא תכסי מיני:
1,Joshua,7,20,Joshua 7:20,ואתיב עכן ית יהושע ואמר בקושטא אנא חבית קדם יי אלהא דישראל וכדין וכדין עבדית:
1,Joshua,7,21,Joshua 7:21,וחזית בבזתא אצטלי בבלי חד שפיר ומאתן סלעין דכסף ולישנא דדהבא חד חמשין סלעין מתקליה ורגגתינון ונסבתנון והא אנון טמירין בארעא בגו משכני וכספא תחותא:
1,Joshua,7,22,Joshua 7:22,ושלח יהושע אזגדון ורהטו למשכנא והא טמירין במשכניה וכספא תחותא:
1,Joshua,7,23,Joshua 7:23,ונסיבונון מגו משכנא ואיתיאונון לות יהושע ולות כל בני ישראל ואתיכונון קדם יי:
1,Joshua,7,24,Joshua 7:24,ודבר יהושע ית עכן בר זרח וית כספא וית אצטלא וית לישנא דדהבא ודבר ית בנוהי וית בנתיה וית תוריה וית חמריה וית עניה וית משכניה וית כל דיליה וכל ישראל עמיה ואסיקו יתהון למישר עכור:
1,Joshua,7,25,Joshua 7:25,ואמר יהושע מה עכרתנא יעכרינך יי ביומא הדין ורגמו יתיה כל ישראל באבניא ואוקידו יתהון בנורא בתר דרגימו יתהון באבניא:
1,Joshua,7,26,Joshua 7:26,ואקימו עלוהי דגור אבנין רב עד יומא הדין ותב יי מתקוף רוגזיה על כן קרא שמא דאתרא ההוא מישר עכור עד יומא הדין:
1,Joshua,8,1,Joshua 8:1,ואמר יי ליהושע לא תדחל ולא תתבר דבר עמך ית כל עמא עבדי קרבא וקום סק לעי חזי דמסרית בידך ית מלכא דעי וית עמיה ית קרתיה וית ארעיה:
1,Joshua,8,2,Joshua 8:2,ותעביד לעי ולמלכה כמא דעבדת ליריחו ולמלכה לחוד עדאה ובעירה תבזון לכון אתקן לך כמנא לקרתא מאחוראה:
1,Joshua,8,3,Joshua 8:3,וקם יהושע וכל עמא עבדי קרבא למיסק לעי ובחר יהושע תלתין אלפין גברא גברי חילא ושלחינון בליליא:
1,Joshua,8,4,Joshua 8:4,ופקיד יתהון למימר חזו דאתון כמנין לקרתא מאחורי קרתא לא תרחיקון מן קרתא לחדא ותהון כולכון מתקניא:
1,Joshua,8,5,Joshua 8:5,ואנא וכל עמא דעמי נתקרב לקרתא ויהי ארי יפקון לקדמתנא כדבקדמיתא ונפוך קדמיהון:
1,Joshua,8,6,Joshua 8:6,ויפקון בתרנא עד דנגוד יתהון מן קרתא ארי יימרון תבירין קדמנא כדבקדמיתא ונפוך קדמיהון:
1,Joshua,8,7,Joshua 8:7,ואתון תקומון מכמנא ותתרכון ית קרתא וימסרנה יי אלהכון בידכון:
