book_order,book,chapter,verse,reference,syriac
1,Nisibis,1,11,Nisibis 1:11,ܫܡܼܰܥ ܘܰܬܩܽܘܠ ܦܽܘܚܳܡܝ̱ ܥܰܡ ܢܽܘܚ ܘܰܕܙܳܐܶܠ ܟܺܐܒܝ̱ ܡܶܢ ܕܺܝܠܶܗ ܚܢܳܢܳܟ ܢܰܫܘܶܐ ܦܽܘܪ̈ܩܳܢܺܝܢ ܕܗܳܐ ܩܳܝܡܺܝܢ ܝܰܠܕ̈ܰܝ ܒܰܕܡܽܘܬܶܗ ܒܶܝܬ ܚܰܡ̈ܬܳܢܶܐ ܠܰܚܒ̈ܳܠܶܐ ܫܰܝܶܢ ܡܳܪܝ̱ ܥܰܡ ܓܰܘ̈ܳܝܶܐ ܘܫܰܦܶܠ ܩܽܘܕܡܰܝ ܒܰܪ̈ܳܝܶܐ ܘܬܰܥܶܦ ܙܳܟܽܘܬܝ̱ ܘܕܰܬܠܳܬ ܩܛܽܘܠ ܪܽܘܓܙܶܗ ܢܬܰܠܶܬ ܚܢܳܢܶܗ ܬܠܺܝܬܳܝܳܟ ܠܳܐ ܢܶܙܟܼܶܐ ܒܺܝܫܳܐ ܠܪ̈ܚܡܰܝܟ ܕܰܬܢܳܐ ܘܰܬܠܳܬ ܐܰܢ̱ܬ ܥܠܽܘܒܳܝܗ̱ܝ ܬܶܦܪܰܚ ܙܳܟܽܘܬܝ̱ ܒܬܺܒܶܝܠ ܕܶܐܬܰܬܓܰܪ ܠܳܟ ܫܽܘܒܚܳܐ ܒܬܺܒܶܝܠ ܐܰܘ ܕܶܐܬܢܰܚܰܡ ܠܰܬܠܳܬܳܐ ܠܳܐ ܬܡܺܝܬܰܢ ܠܺܝ ܒܰܬܠܺܝܬܳܝܳܐ
1,Nisibis,2,1,Nisibis 2:1,ܐܶܬܦܰܬܰܚܘ̱ ܒܗܳܢ ܝܰܘܡܳܐ   ܦܽܘܡ̈ܶܐ ܠܡܰܘܕܳܝܽܘ ܦܶܬܚ̈ܶܐ ܕܬܽܘܪ̈ܥܳܬܳܐ   ܠܦܽܘܡ̈ܶܐ ܕܰܒ̈ܢܰܝ ܦܬܰܚܘ̱ ܐܰܘܕܺܝܘ ܠܚܰܢܳܢܳܐ   ܕܦܰܪܩܳܗ̇ ܠܐ̱ܢܳܫܽܘܬܰܢ ܘܠܳܐ ܚܳܪ ܒܗܰܘ ܥܶܕܳܢ   ܕܢܶܦܪܥܰܢ ܚܽܘܒ̈ܳܠܶܐ ܕܰܐܪܡܺܝܢ ܗ̱ܘܰܘ ܠܰܢ   ܕܶܐܬܥܺܝܪܘ̱ ܕܢܶܫܒܽܘܢܳܢ ܛܰܥܡܽܘܗ̇ ܒܦܽܘܪܩܳܢܰܢ   ܥܳܠܡ̈ܶܐ ܠܛܰܝܒܽܘܬܳܟ
1,Nisibis,2,2,Nisibis 2:2,ܦܰܪܩܰܢ ܕܠܳܐ ܫܽܘܪܳܐ   ܘܰܐܠܶܦ ܕܫܽܘܪܰܢ ܗ̱ܽܘ ܦܰܪܩܰܢ ܕܠܳܐ ܡܰܠܟܳܐ   ܘܰܐܘܕܰܥ ܕܡܰܠܟܰܢ ܗ̱ܽܘ ܦܰܪܩܰܢ ܒܟܽܠ ܡܶܢ ܟܽܠ   ܘܚܰܘܺܝ ܕܗܽܘܝܽܘ ܟܽܠ ܦܰܪܩܰܢ ܒܛܰܝܒܽܘܬܶܗ   ܘܬܽܘܒ ܓܠܳܐ ܕܡܰܓܳܢ ܚܳܢ ܘܰܐܚܺܝ   ܡܶܢ ܟܽܠ ܕܡܶܫܬܰܒܗܰܪ ܫܰܩܠܶܗ ܠܫܽܘܒܗܳܪܳܐ   ܘܝܰܗܒܶܗ ܠܛܰܝܒܽܘܬܶܗ
1,Nisibis,2,3,Nisibis 2:3,ܪܰܥܡܳܐ ܕܟܽܠ ܦܽܘ̈ܡܺܝܢ   ܙܥܽܘܪ ܗ̱ܽܘ ܠܬܰܘܕܺܝܬܳܟ ܕܰܒܫܳܥܬܳܐ ܕܛܰܦܛܶܦ   ܢܽܘܗܪܰܢ ܘܗܳܐ ܕܢܶܕܥܰܟ ܒܰܕܟܽܠ ܦܫܽܝܩ ܗ̱ܽܘ ܠܳܟ   ܡܶܢ ܫܶܠܝ ܢܒܰܗ ܘܰܐܙܠܶܓ ܡܰܢܽܘ ܚܼܙܳܐ ܬܰܪ̈ܬܶܝܢ   ܬܶܕܡܪ̈ܳܢ ܕܥܰܡܶܗ ܕܰܦܣܰܩ ܣܰܒܪܳܐ   ܬܟܶܒ ܗ̱ܘܳܐ ܘܰܣܓܼܺܝ ܣܰܒܪܳܐ ܫܳܥܬܳܐ ܕܝ̈ܰܠܠܳܬܳܐ   ܗܶܦܟܰܬ ܠܰܣܒܰܪܬܳܐ
1,Nisibis,2,4,Nisibis 2:4,ܝܰܘܡܰܐ ܗ̱ܘ ܕܥܰܕܥܺܕܳܐ   ܕܒܶܗ ܗ̱ܽܘ ܬܰܠܝ̈ܳܢ ܥܺܐܕ̈ܶܐ ܕܶܐܠܽܘ ܫܒܳܢ ܪܽܘܓܙܳܐ   ܗܳܐ ܒܼܰܛܶܠܘ̱ ܐܳܦ ܥܰܕܥܺܐܕ̈ܺܝܢ ܕܰܢܨܰܚ ܙܟܳܐ ܫܰܝܢܰܢ  ܗܳܐ ܪܳܥܡܺܝܢ ܥܺܐܕ̈ܺܝܢ ܗܳܢܳܐ ܝܰܘܡܳܐ ܒܪܺܝܟܳܐ   ܛܥܺܝܢ ܠܟܽܠ ܒܶܗ ܗܽܘ ܬܠܶܐ ܟܳܪܟܳܐ   ܒܟܳܪܟܳܐ ܬܠܶܐ ܥܰܡܳܐ ܒܥܰܡܳܐ ܬܠܶܐ ܫܰܝܢܳܐ   ܒܫܰܝܢܳܐ ܬܠܶܐ ܟܽܘܠܳܐ
1,Nisibis,2,5,Nisibis 2:5,ܡܶܢܗܶܝܢ ܕܬܽܘܪ̈ܥܳܬܳܐ   ܐܰܣܓܺܝܬ ܢܶܨܚ̈ܳܢܶܐ ܫܽܘܒܚܳܐ ܠܰܬܠܺܝܬܳܝܳܐ   ܣܼܠܶܩ ܡܶܢ ܬܠܳܬ ܬܽܘܪ̈ܥܰܢ ܕܰܢܚܼܶܬ ܘܣܳܓ ܐܶܢܶܝ̈ܢ   ܒܪ̈ܰܚܡܶܐ ܕܰܟܠܰܘ ܪܽܘܓܙܳܐ ܡܚܳܐ ܗ̱ܘܳܐ ܠܰܕܠܳܐ ܐܺܝܠܰܦ   ܕܢܰܠܦܰܢ ܐܰܠܶܦ ܠܓܰܘ̈ܳܝܶܐ   ܕܟܺܐܢܰܐ ܗ̱ܘ ܬܼܪܰܥ ܐܶܢܶܝܢ ܐܰܠܶܦ ܠܒܰܪ̈ܳܝܶܐ   ܕܛܳܒܰܐ ܗ̱ܘ ܣܳܓ ܐܶܢܶܝܢ
1,Nisibis,2,6,Nisibis 2:6,ܡܼܰܠܶܠܘ ܘܗܰܒܘ̱ ܫܽܘܒܚܳܐ   ܦܪ̈ܺܝܩܰܝ ܒܗܳܢ ܝܰܘܡܳܐ ܣ̈ܳܒܶܐ ܘܓܰܕ̈ܽܘܕܶܐ   ܥܠܰܝܡ̈ܶܐ ܘܰܥܠܰܝܡ̈ܳܬܳܐ ܫܰܒܪ̈ܶܐ ܘܬܰܡܺܝ̈ܡܶܐ   ܘܥܺܕ̱ܬܳܐ ܐܶܡܳܐ ܕܟܳܪܟܳܐ ܣ̈ܒܶܐ ܓܶܝܪ ܡܶܢ ܫܶܒܝܳܐ   ܐܶܬܚܰܣܰܟܘ̱ ܥܠܰܝܡ̈ܶܐ ܡܶܢ ܫܽܘܢܕܳܐ   ܘܥܽܘ̈ܠܶܐ ܡܶܢ ܫܽܘܩܦܳܐ ܢܶܫ̈ܶܐ ܡܶܢ ܦܽܘܪܣܝܳܐ   ܘܥܺܕ̱ܬܳܐ ܡܶܢ ܒܽܘܙܚܳܐ
1,Nisibis,2,7,Nisibis 2:7,ܐܶܬܳܐ ܠܰܢ ܒܩܰܫ̈ܝܳܬܳܐ   ܕܚܶܠܢܰܢ ܡܠܶܐ ܥܰܝ̈ܢܶܐ ܘܶܐܬܳܐ ܒܢܺܝܚ̈ܳܬܳܐ   ܫܦܰܪܢܰܢ ܡܠܶܐ ܫܳܥܳܐ ܐܰܗܡܺܝ ܘܦܳܫ ܩܰܠܺܝܠ   ܛܥܰܝܢܰܢ ܕܠܳܐ ܣܳܟܳܐ ܐܰܝܟ ܚܰܝܽܘܬܳܐ ܕܫܶܢܶܐ   ܕܝܳܠܦܳܐ ܒܫܶܕܠܳܐ ܘܕܽܘܚܳܠܳܐ   ܘܶܐܢܗܽܘ ܕܰܐܗܡܺܝܘ ܡܶܢܳܗ̇ ܡܶܪܕܰܬ ܛܥܳܬ ܘܰܗܘܳܬ   ܣܳܪܽܘܚܬܳܐ ܒܫܰܝܢܳܐ
1,Nisibis,2,8,Nisibis 2:8,ܦܰܪܥܰܢ ܘܠܳܐ ܕܚܶܠܢܰܢ   ܦܰܪܩܰܢ ܘܠܳܐ ܒܗܶܬܢܰܢ ܚܰܨܰܢ ܣܓܺܝܘ ܢܶܕܪ̈ܶܐ   ܪܰܦܺܝ ܣܓܺܝܘ ܚܰܘ̈ܒܶܐ ܕܰܐܠܨܰܢ ܗܘܳܬ ܬܶܢܘܰܝ   ܕܰܐܪܘܰܚ ܗܼܘܳܬ ܛܽܘܥܝܰܝ ܐܶܬܪܡܺܝ ܟܰܕ ܝܳܕܰܥ ܠܰܢ   ܕܢܰܫܪܰܢ ܒܪܰܡܫܳܐ ܐܰܩܺܝܡܢ ܚܢܰܢ ܠܶܗ   ܒܨܰܦܪܳܐ ܗܦܰܟܢ ܚܢܰܢ ܒܶܗ ܩܛܺܝܪܳܐ ܥܒܼܰܪ ܡܶܢܰܢ   ܫܪܳܪܳܐ ܥܼܒܰܪ ܡܶܢܰܢ
1,Nisibis,2,9,Nisibis 2:9,ܪܰܒܨܰܢ ܒܬܽܘܪ̈ܥܳܬܳܐ   ܕܢܶܦܪܽܘܥ ܠܚܰܘܒ̈ܳܬܰܢ ܬ̈ܶܠܳܠܶܐ ܙܩܼܰܦ ܕܰܒܗܽܘܢ   ܢܡܰܟܶܟ ܠܫܽܘܒܗܳܪܰܢ ܝܰܡ̈ܡܶܐ ܬܼܪܰܥ ܕܰܒܗܽܘܢ   ܢܫܺܝܓܶܗ ܠܦܽܘܠܦܳܠܰܢ ܚܰܒܫܰܢ ܕܢܶܬܟܰܢܰܫ   ܒܗܰܝܟܠܶܗ ܚܰܒܫܰܢ ܕܥܶܟܢܰܢ ܠܰܢ   ܦܬܼܰܚ ܠܰܢ ܦܗܰܝܢ ܚ̱ܢܰܢ ܠܰܢ ܠܥܰܡܪܳܐ ܕܡܶܝܢ ܚܢܰܢ ܠܰܢ   ܕܣܳܠܶܩ ܒܟܽܘܠ ܓܰܘ̈ܳܢܺܝܢ
